project_id,project_type,project_type_name,total_duration_months,month,progress_pct,is_completion_phase,mat_index,lab_index,cpi_index,material_cost,labour_cost,equip_cost,admin_cost,total_cost
P040,industrial,Industrial Building,35,32,99.60070940961333,False,0.732218370592242,1.1518829026231416,0.9892415081312327,21754.773687459958,28662.777919866603,15450.280166442042,5018.813297973034,71565.99735547064
P040,industrial,Industrial Building,35,33,99.77369714337027,True,0.7250575007095312,1.1571931429678368,0.9925363499992912,6455.869568847246,17258.9409429073,4244.398447316379,3133.4888340664456,30998.335870603478
P040,industrial,Industrial Building,35,34,99.90317006106838,True,0.7305773213005171,1.1627988508200122,0.9984008916613298,3651.5173938549688,11357.547553764154,2021.552980238706,2157.643079432496,19541.29771108165
P040,industrial,Industrial Building,35,35,100.0,True,0.7187518367458906,1.1681358545840648,1.0060617898037763,0.0,3657.0193806370303,0.0,1052.3828222591594,4842.898664489688
P041,municipal,Municipal Engineering,26,1,4.768417379553869,False,0.9971999999999999,1.004,1.003,1542576.6861912645,958617.2514260563,467062.97430468595,247870.7600987119,3165619.455901127
P041,municipal,Municipal Engineering,26,2,6.3754463219137065,False,1.0059844462065448,1.008788501638837,1.0005915292769783,524451.3356207674,324609.39646946365,157407.30264734584,83536.20367867844,1065926.3310657027
P041,municipal,Municipal Engineering,26,3,8.476328458883929,False,0.9902645985182295,1.0131730785024264,1.0033734436766177,674905.8200085714,426208.9794037934,205779.85974220684,109207.5652608531,1390730.4423924729
P041,municipal,Municipal Engineering,26,4,11.187595752472548,False,0.9733415691136897,1.0173700635106357,1.000170852950886,856106.5857014238,552317.1830617175,265566.6367856822,140936.46411368978,1851123.7204214341
P041,municipal,Municipal Engineering,26,5,14.628875478439893,False,0.987606595214116,1.0217008825768392,1.0020830545281485,1102539.578853937,704013.5366710402,337070.81748265505,178883.80011474967,2348544.6196402893
P041,municipal,Municipal Engineering,26,6,18.90568747702795,False,0.9847009950959545,1.0262367320235013,0.9971493067597925,1366201.5318431058,878830.2160175467,418910.58890264237,222316.24384115782,2974041.303374238
P041,municipal,Municipal Engineering,26,7,24.083909661984027,False,0.9798709125981893,1.0309179741776058,0.9982139149191641,1646037.701342772,1068912.2594132572,507203.05350920727,269173.13791544863,3452416.7474090126
P041,municipal,Municipal Engineering,26,8,30.158945318340457,False,0.9701682289230453,1.0355605674074262,1.0068621345288709,1911992.176345067,1259683.9660299201,595045.273266394,315791.0866243697,3992243.0638203076
P041,municipal,Municipal Engineering,26,9,37.02799219528449,False,0.9552899415140645,1.0399388150062767,1.0024580681144781,2128736.547533743,1430347.4095815758,672818.0881858873,357065.1927078367,4959093.36734239
P041,municipal,Municipal Engineering,26,10,44.47827463849527,False,0.9589272502745965,1.0446052978192142,1.008672354961756,2317654.1488180775,1558340.0299344717,729749.6842991493,387278.84435349563,4990198.794988277
P041,municipal,Municipal Engineering,26,11,52.20298878153169,False,0.9492749483776901,1.0489649036232322,1.00453324793364,2378836.909557665,1622484.8125585709,756630.0674035413,401544.2889688586,5406619.706185829
P041,municipal,Municipal Engineering,26,12,59.8470005879071,False,0.9335599149354267,1.0534937608856045,1.0029064594124748,2315014.8235595278,1612466.0610885527,748725.3328985773,397349.2389265366,5180792.374735866
P041,municipal,Municipal Engineering,26,13,67.06964927208608,False,0.9179469552733883,1.0579618445072811,1.0076291997636748,2150821.196903281,1530043.440660898,707453.1250672695,375446.03938191873,4673357.5559867285
P041,municipal,Municipal Engineering,26,14,73.6023086383508,False,0.9087117801237428,1.0624428066377274,1.0088011550884088,1925778.805473382,1389737.7003416857,639869.1789879419,339579.1755824663,4496333.923918028
P041,municipal,Municipal Engineering,26,15,79.2814127905266,False,0.8973552108502586,1.0670821115045805,1.0054453126626706,1653234.4781510034,1213430.5879286935,556264.073710235,295209.86751609977,3912626.023908723
P041,municipal,Municipal Engineering,26,16,84.05094134705558,False,0.9125865044310759,1.071734553470714,0.9964309528655622,1412016.3539052454,1023528.5273330148,467171.81327192887,247928.52104107523,3292185.202879889
P041,municipal,Municipal Engineering,26,17,87.94178541544504,False,0.9180930775411843,1.0763738261408053,0.9967333620862188,1158832.7763365135,838579.4588860943,381105.31408803526,202252.9489118442,2598005.8525123466
P041,municipal,Municipal Engineering,26,18,91.04122970337536,False,0.9088512800039116,1.0809946360742186,0.9957194961105733,913833.1090319869,670879.6812428803,303588.28780794557,161114.5901000764,2076575.18340338
P041,municipal,Municipal Engineering,26,19,93.46380044147675,False,0.9114855266505935,1.0861458972876528,0.9881365315615901,716335.5017125707,526868.0929537416,237289.02156358463,125929.50709827924,1654859.0164965251
P041,municipal,Municipal Engineering,26,20,95.32936168967997,False,0.8881966709410744,1.0907080124781543,0.9826198954176153,537537.6450104037,407432.1360401555,182730.35180802044,96975.16970422943,1234472.3715599813
P041,municipal,Municipal Engineering,26,21,96.74959503876197,False,0.9113494712885027,1.0955733797316338,0.9775058067148634,419889.3733543842,311557.66681766266,139110.81170730197,73826.23871474752,932261.6096370561
P041,municipal,Municipal Engineering,26,22,97.82138903875405,False,0.9054331273939842,1.1005283854354126,0.9745564533746216,314816.8237690125,236183.6529951066,104981.43380331597,55713.745735934404,726107.8188058808
P041,municipal,Municipal Engineering,26,23,98.62490263145725,False,0.887980989899757,1.1053411620616296,0.9857878412395669,231465.95793069963,177838.9298890469,78703.56527752435,41768.05617456718,515158.58733610983
P041,municipal,Municipal Engineering,26,24,99.22430984378983,False,0.8864418551448978,1.110399820088644,0.9913407126717304,172370.30478563547,133271.90707458733,58711.49547691834,31158.245913328068,404327.4558968808
P041,municipal,Municipal Engineering,26,25,99.66980548828005,True,0.8691854164381605,1.1153412552947128,0.984654741793181,43965.71790146399,74619.05724114484,13090.791190861792,18526.12055210462,148939.2418085211
P041,municipal,Municipal Engineering,26,26,100.0,True,0.8599879237239181,1.1204612904185893,0.9832417973805747,0.0,22224.153481528778,0.0,8582.047048920926,28846.62589652982
P042,municipal,Municipal Engineering,34,1,0.1572922958720787,False,0.9971999999999999,1.004,1.003,27513.163168316514,18085.795275447,9274.224975810117,4231.101952415667,56767.898687882946
P042,municipal,Municipal Engineering,34,2,0.2273463228639415,False,0.9839479255340581,1.0083586231996335,1.0013280150299844,12090.82741879769,8089.926354794592,4130.506222074537,1884.4262443782295,26175.870353711125
P042,municipal,Municipal Engineering,34,3,0.32849833034292697,False,0.9891409462999552,1.012637651378792,1.00386702452167,17550.25733886385,11730.729581180149,5964.096772278495,2720.949897528147,39362.31453815569
P042,municipal,Municipal Engineering,34,4,0.4744420601081375,False,0.9863821312646601,1.0169490519919757,1.0000558613095227,25251.16615547915,16997.34474182317,8605.093950387582,3925.829911304773,55271.23271125098
P042,municipal,Municipal Engineering,34,5,0.6847809870667018,False,0.9621824308726403,1.021522824822058,0.9992798180098856,35499.96125172496,24607.311961178424,12401.945810306499,5658.035821711071,77822.7589341401
P042,municipal,Municipal Engineering,34,6,0.9874493072519563,False,0.9503994169425263,1.026281407275253,1.0058073441453075,50457.29100593482,35573.76842388891,17845.846033879785,8141.660806526041,113023.93184530703
P042,municipal,Municipal Engineering,34,7,1.4219857473880584,False,0.9276003294919264,1.0306042118966257,1.0092398019971907,70703.00928916413,51287.85798271378,25621.01775974667,11688.862255217318,162116.3228507836
P042,municipal,Municipal Engineering,34,8,2.0438098802700364,False,0.907717157851013,1.0351887174999175,1.0020491248845989,99007.68819966745,73719.69827548834,36663.82305478961,16726.828787824634,232451.53107102038
P042,municipal,Municipal Engineering,34,9,2.929499175014659,False,0.9076166227840445,1.0395672175943325,1.005660600864752,141005.0409842258,105446.07465113506,52221.76796763463,23824.699636117686,319451.3709097945
P042,municipal,Municipal Engineering,34,10,4.182669641266806,False,0.8928627478645574,1.0440463583863622,1.0089612505153471,196266.26476085352,149839.52245515166,73889.0914690142,33709.80108765983,473467.5104418359
P042,municipal,Municipal Engineering,34,11,5.939227263011886,False,0.904011389841285,1.0485264380400132,1.009332810506494,278539.701320787,210929.94161662905,103569.66612202427,47250.72096945299,629023.239805161
P042,municipal,Municipal Engineering,34,12,8.36925572761604,False,0.8926014242613546,1.053355717904245,1.0087054479597903,380469.4045453597,293145.25173295604,143278.6682488871,65366.826289916266,915196.3144409856
P042,municipal,Municipal Engineering,34,13,11.670594394885162,False,0.8842066817182155,1.0583855390142438,1.0047830938927276,512029.13499068934,400157.0033675973,194652.6201543602,88804.73390780522,1207971.3745166073
P042,municipal,Municipal Engineering,34,14,16.046933678201842,False,0.853447967392558,1.0629330559421157,1.003049972954277,655147.1179764615,532737.5921922916,258036.51004600292,117721.83490241453,1610521.083054003
P042,municipal,Municipal Engineering,34,15,21.6633503131365,False,0.8174484781969862,1.0674736870715755,1.0078935920164083,805323.7535209466,686614.4542309012,331153.6089003878,151079.4362679921,1896556.5469955876
P042,municipal,Municipal Engineering,34,16,28.578936721338614,False,0.8056529979568343,1.072077036683773,1.0070186427319627,977299.8722412515,849085.5538690223,407754.89882531547,186026.60093180905,2248454.835031334
P042,municipal,Municipal Engineering,34,17,36.67297413456888,False,0.8020582302521239,1.0766229009436317,1.0053417268437144,1138733.0080598507,997987.8801857488,477238.40202555497,217726.4773978243,2829090.0826147124
P042,municipal,Municipal Engineering,34,18,45.60237418436252,False,0.7966679675044369,1.0812687122089406,1.010072831869797,1247815.6786609283,1105738.325886878,526492.8234510985,240197.4093843019,2938261.7938635764
P042,municipal,Municipal Engineering,34,19,54.833068886382996,False,0.7988505948709289,1.0859935309631388,1.0070716679864897,1293453.2982789879,1148042.7799699584,544257.6756536034,248302.1190537833,3226201.112704856
P042,municipal,Municipal Engineering,34,20,63.75543005175287,False,0.7951709010584009,1.0906677638257436,1.011988552711397,1244489.0514434124,1114470.872131264,526077.798688679,240008.06611441638,3233197.650101529
P042,municipal,Municipal Engineering,34,21,71.83711286648992,False,0.7783943517725346,1.0956199271685778,1.0157352212441824,1103449.0366052324,1014047.2001004874,476509.95359598217,217394.14347443567,2657571.611180128
P042,municipal,Municipal Engineering,34,22,78.73764755010872,False,0.7670747433213363,1.1007294130082685,1.006223174387788,928477.1687471571,869880.8312163965,406867.42319095164,185621.71535926015,2317152.2462787023
P042,municipal,Municipal Engineering,34,23,84.33879424553946,False,0.7714448059160708,1.1055247337464216,1.0077311301986118,757936.1281050778,709156.1223958076,330253.2669380487,150668.68079843742,1968171.8917340226
P042,municipal,Municipal Engineering,34,24,88.70134405324957,False,0.7688436875952662,1.1101713613242845,1.0051942566901533,588341.188999746,554660.0217221226,257223.4587877408,117350.90333937613,1564276.3892974523
P042,municipal,Municipal Engineering,34,25,91.99118506382085,False,0.7751820227283898,1.1147266837541092,1.0054885405335463,447331.4214709324,419990.77704938396,193974.6984906239,88495.45138743278,1131012.3729631843
P042,municipal,Municipal Engineering,34,26,94.41214876307308,False,0.7945303498617,1.1197700102203139,1.0079285388304866,337403.49055394385,310465.64925106295,142744.19405381894,65122.98760623466,858495.9359334451
P042,municipal,Municipal Engineering,34,27,96.1618362978821,False,0.7880782340716983,1.124856809056976,1.005121903944574,241869.236186078,225400.1421048677,103164.59395052881,47065.91828673243,623113.1521096494
P042,municipal,Municipal Engineering,34,28,97.40994263800738,False,0.7935442840616334,1.12998713259555,1.0015528557528195,173729.49589741701,161518.2251005997,73590.5018607567,33573.5780525529,431559.14669848373
P042,municipal,Municipal Engineering,34,29,98.29197104269436,False,0.8051158068856477,1.1352792554259017,1.0016841524242541,124563.76512881683,114678.42498810985,52005.91557754713,23726.223108805163,295711.72204869974
P042,municipal,Municipal Engineering,34,30,98.91118448007067,False,0.7913047677034302,1.1401557059925824,1.0018511018412608,85947.83810486554,80853.90194722645,36509.89194628447,16656.602087972908,221933.91204166727
P042,municipal,Municipal Engineering,34,31,99.34387673128622,False,0.8039492933747525,1.145387635597983,1.0009108831263993,61018.085627660264,56758.12688212831,25512.281201148715,11639.254286186722,161271.59613813605
P042,municipal,Municipal Engineering,34,32,99.64525088651483,True,0.8253265389271192,1.1505099928259985,0.9994103463670343,17451.89575399368,31767.485054330933,6515.497940076746,6755.706891245671,64351.88393741064
P042,municipal,Municipal Engineering,34,33,99.85468577879719,True,0.790373962165126,1.1552012162048027,0.9998173730544442,8710.713291592667,19395.508105363515,2881.349885637013,4319.18352277763,35248.95507958859
